candidate_id,escaped_backbone,denominators,min_denominator,max_denominator,length,gap_pattern,exact_sum,sum_minus_1,kill_mask,kill_primes,kill_count,first_killing_prime,covering_third_primes,contains_37_38,contains_61_62,contains_adjacent_factor_pair,valuation_profile_p2,top_layer_residue_sum_p2,valuation_profile_p13,top_layer_residue_sum_p13,valuation_profile_p17,top_layer_residue_sum_p17,valuation_profile_p19,top_layer_residue_sum_p19,valuation_profile_p31,top_layer_residue_sum_p31,valuation_profile_p37,top_layer_residue_sum_p37,valuation_profile_p41,top_layer_residue_sum_p41,valuation_profile_p47,top_layer_residue_sum_p47,valuation_profile_p53,top_layer_residue_sum_p53,valuation_profile_p59,top_layer_residue_sum_p59,valuation_profile_p61,top_layer_residue_sum_p61,source_chunk,source_csv
S8_8:34522,19+37,8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,8,35,18,2;2;1;1;2;2;2;1;1;2;2;1;2;1;1;2;2,1931979173/1943781840,-11802667/1943781840,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=4;tops=16,1,max=1;tops=13;26,8,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,3,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,1,max=1;tops=31,1,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,1,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,19,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,2,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,4,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,27,max=0;tops=8;10;12;13;14;16;18;20;21;22;24;26;27;29;30;31;33;35,11,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:34601,19+37,8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,8,34,18,2;2;1;1;2;2;2;1;2;1;1;2;2;1;2;1;1,243530202011/245167322400,-1637120389/245167322400,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13,1,max=1;tops=34,9,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,1,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,27,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,1,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,15,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,29,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,47,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,44,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;25;27;29;30;32;33;34,44,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:34636,19+37,8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,8,34,18,2;2;1;1;2;2;2;1;2;1;2;2;1;1;2;1;1,16188581741/16344488160,-155906419/16344488160,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13;26,8,max=1;tops=34,9,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,1,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,15,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,1,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,6,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,23,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,9,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,27,max=0;tops=8;10;12;13;14;16;18;20;21;23;24;26;28;29;30;32;33;34,48,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:34799,19+37,8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,8,33,18,2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1,14424602683/14421607200,2995483/14421607200,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13;26,8,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,4,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,1,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,2,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,1,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,36,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,8,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,52,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,42,max=0;tops=8;10;12;13;14;16;18;20;22;23;24;25;26;27;29;30;32;33,21,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:39557,19+37,8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,8,34,18,2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2,245176044521/245167322400,8722121/245167322400,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13,1,max=1;tops=17;34,10,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,1,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,22,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,1,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,16,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,5,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,32,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,45,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;25;27;29;30;32;34,17,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:39581,19+37,8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,8,34,18,2;2;1;2;2;1;2;1;1;1;1;2;2;1;1;2;2,465665845/466985376,-1319531/466985376,259955,2;3;11;13;17;23;29;31;41;43;47;53;59;61,14,2,19+37->2;3;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13;26,8,max=1;tops=17;34,10,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,1,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,10,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,1,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,7,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,46,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,47,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,28,max=0;tops=8;10;12;13;15;17;18;20;21;22;23;24;26;28;29;30;32;34,21,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:47740,19+37,8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,8,32,18,2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1,15310412657/15416200800,-105788143/15416200800,259455,2;3;5;7;11;13;17;23;31;41;43;47;53;59;61,15,2,19+37->2;3;5;7;11;13;17;23;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=26,7,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,7,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,1,max=1;tops=31,1,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,1,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,32,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,17,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,41,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,23,max=0;tops=8;10;12;14;15;16;18;20;22;23;24;25;26;27;28;30;31;32,41,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:48270,19+37,8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,8,35,19,2;2;2;1;1;2;2;2;2;1;2;1;2;1;1;1;1;1,876054371/876506400,-452029/876506400,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,12,max=1;tops=34,9,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,1,max=1;tops=31,1,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,1,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,10,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,5,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,41,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,15,max=0;tops=8;10;12;14;15;16;18;20;22;24;25;27;28;30;31;32;33;34;35,32,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:49638,19+37,8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,8,31,18,2;2;2;1;2;1;2;1;1;1;1;1;1;2;1;1;1,317711933549/316674458100,1037475449/316674458100,259966,3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,15,3,19+37->3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=26,7,max=1;tops=17,1,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,1,max=1;tops=31,1,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,1,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,15,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,40,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,2,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,25,max=0;tops=8;10;12;14;15;17;18;20;21;22;23;24;25;26;28;29;30;31,16,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:50323,19+37,8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,8,36,19,2;2;2;1;2;1;2;2;1;1;1;2;2;1;1;1;2;2,588697544027/584629768800,4067775227/584629768800,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,5,max=1;tops=17;34,10,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,1,max=1;tops=31,1,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,1,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,10,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,18,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,47,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,10,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;25;27;29;30;31;32;34;36,27,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:50412,19+37,8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,8,36,19,2;2;2;1;2;1;2;2;1;1;2;2;1;1;1;1;2;2,33916988087/33778608864,138379223/33778608864,255865,2;7;11;13;17;23;29;31;43;47;53;59;61,13,2,19+37->2;7;11;13;17;23;29;31;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=26,7,max=1;tops=17;34,10,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,1,max=1;tops=31,1,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,1,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,1,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,12,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,9,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,52,max=0;tops=8;10;12;14;15;17;18;20;22;23;24;26;28;29;30;31;32;34;36,31,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:57404,19+37,8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,8,34,19,2;2;2;2;1;1;2;1;2;1;2;1;1;1;2;1;1;1,1532689345417/1520037398880,12651946537/1520037398880,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=26,7,max=1;tops=17;34,10,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,1,max=1;tops=31,1,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,1,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,32,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,23,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,29,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,57,max=0;tops=8;10;12;14;16;17;18;20;21;23;24;26;27;28;29;31;32;33;34,14,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S9_9:116,2+31,9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,9,29,16,1;1;1;1;1;1;2;1;2;1;2;2;1;1;2,7706142013/7661478825,44663188/7661478825,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=2;tops=12;20,0,max=1;tops=13;26,8,max=1;tops=17,1,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,17,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,1,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,35,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,32,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,7,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,20,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,18,max=0;tops=9;10;11;12;13;14;15;17;18;20;21;23;25;26;27;29,38,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:1420,19+37,9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,9,32,17,1;1;1;1;2;2;1;2;2;2;1;1;2;1;2;1,36444557053/36715879200,-271322147/36715879200,259965,2;5;7;11;13;17;23;29;31;41;43;47;53;59;61,15,2,19+37->2;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13;26,8,max=1;tops=17,1,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,1,max=1;tops=31,1,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,1,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,39,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,37,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,4,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,48,max=0;tops=9;10;11;12;13;15;17;18;20;22;24;25;26;28;29;31;32,59,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:2679,19+37,9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,9,32,17,1;1;1;2;1;2;1;2;1;1;2;2;1;2;1;2,425155435/426377952,-1222517/426377952,243579,2;3;7;11;13;17;23;29;31;41;43;53;59;61,14,2,19+37->2;3;7;11;13;17;23;29;31;41;43;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=26,7,max=1;tops=17,1,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,1,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,3,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,1,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,40,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,1,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,35,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,33,max=0;tops=9;10;11;12;14;15;17;18;20;21;22;24;26;27;29;30;32,33,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:5405,19+37,9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,9,34,18,1;1;1;2;2;2;2;1;2;1;2;1;1;1;2;2;1,756423899801/760018699440,-3594799639/760018699440,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=4;tops=16,1,max=1;tops=26,7,max=1;tops=34,9,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,1,max=1;tops=31,1,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,1,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,5,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,7,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,14,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,19,max=0;tops=9;10;11;12;14;16;18;20;21;23;24;26;27;28;29;31;33;34,36,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:16293,19+37,9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,9,36,19,1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;2,1493173/1479816,13357/1479816,259939,2;3;13;17;23;29;31;41;43;47;53;59;61,13,2,19+37->2;3;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=3;tops=24,1,max=1;tops=13;26,8,max=1;tops=17;34,10,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,1,max=1;tops=31,1,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,1,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,39,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,35,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,19,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,8,max=0;tops=9;10;11;13;15;17;18;20;21;22;24;26;27;28;30;31;33;34;36,26,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:16611,19+37,9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,9,35,19,1;1;2;2;2;1;2;1;2;2;1;1;2;1;2;1;1;1,246132602561/245167322400,965280161/245167322400,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13;26,8,max=1;tops=17;34,10,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,1,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,13,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,1,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,32,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,26,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,26,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,36,max=0;tops=9;10;11;13;15;17;18;20;21;23;25;26;27;29;30;32;33;34;35,6,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:23359,2+31,9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,9,30,17,1;2;1;1;1;2;1;1;1;1;2;2;1;1;2;1,26490360649/26466926850,23433799/26466926850,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=2;tops=12;20,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,1,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,31,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,15,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,40,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,28,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,5,max=0;tops=9;10;12;13;14;15;17;18;19;20;21;23;25;26;27;29;30,31,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:25073,19+37,9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,9,35,18,1;2;1;1;2;1;1;2;2;1;2;1;2;1;2;2;2,421556654507/422232610800,-675956293/422232610800,259965,2;5;7;11;13;17;23;29;31;41;43;47;53;59;61,15,2,19+37->2;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=4;tops=16,1,max=1;tops=13;26,8,max=1;tops=17,1,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,1,max=1;tops=31,1,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,1,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,36,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,2,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,36,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,51,max=0;tops=9;10;12;13;14;16;17;18;20;22;23;25;26;28;29;31;33;35,45,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
S9_9:27859,19+37,9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,9,36,19,1;2;1;1;2;2;2;2;1;1;2;1;1;1;2;2;2;1,8995554881/8941396464,54158417/8941396464,255867,2;3;7;11;13;17;23;29;31;43;47;53;59;61,14,2,19+37->2;3;7;11;13;17;23;29;31;43;47;53;59;61,false,false,false,max=4;tops=16,1,max=1;tops=13;26,8,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,16,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,1,max=1;tops=31,1,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,1,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,1,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,7,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,13,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,8,max=0;tops=9;10;12;13;14;16;18;20;22;23;24;26;27;28;29;31;33;35;36,2,S9_9,artifacts/results/anomalies_N65_candidates_S9_9.csv
